symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ARL5AP5	0.08418878	0.011649238	0.274288081	0.880016398	
ARL5B	1258.14168	-0.527432932	0.269862962	0.00713022	0.061618339
ARL5C	0.13524914	-0.001127419	0.2741891	0.982571352	
ARL6	252.668254	0.180782599	0.207455273	0.220339217	0.497319092
ARL6IP1	2976.340362	-0.008877414	0.197234199	0.942168479	0.977250317
ARL6IP1P1	0				
ARL6IP1P2	0.050658617	-0.009831196	0.274187393	0.914590283	
ARL6IP1P3	0.052134167	0.010378384	0.274196959	0.880016398	
ARL6IP4	4289.618798	-0.03079021	0.14624502	0.80477833	0.915651065
ARL6IP5	3980.970181	0.04094573	0.143619989	0.739522993	0.887118932
ARL6IP6	622.1592841	0.307618489	0.224015775	0.057853284	0.230352352
ARL8A	1194.528308	-0.035674128	0.080961335	0.641809654	0.835395791
ARL8B	2904.365612	-0.087298961	0.183660791	0.538303881	0.773058912
ARL9	9.76527826	-0.849348585	0.612271735	0.007389207	0.062909536
ARLNC1	0.93016059	-0.037438931	0.274856959	0.422941476	
ARMC1	945.5597987	-0.238387555	0.120901114	0.027443536	0.145726249
ARMC10	898.3119224	0.090573807	0.127596652	0.423594762	0.693276442
ARMC10P1	0.228519016	-0.000130642	0.273623868	0.980409078	
ARMC12	16.39348475	-0.069050967	0.227720107	0.603846095	0.814167317
ARMC2	136.90276	0.165361494	0.19922824	0.257462944	0.538087831
ARMC2-AS1	0				
ARMC3	2.790504261	-0.090118344	0.279186289	0.292972845	0.578327634
ARMC4	12.53527658	-0.243046533	0.35894111	0.090786501	0.299614374
ARMC4P1	0.666582737	0.014078102	0.274168598	0.834654995	
ARMC5	606.4873668	-0.240388432	0.220765285	0.120639538	0.352246037
ARMC6	1113.879058	-0.076622734	0.166674398	0.57819111	0.798903474
ARMC7	364.1406772	0.140303278	0.172679441	0.305380093	0.591230237
ARMC8	1302.37682	-0.045627531	0.147323877	0.719224424	0.875695238
ARMC8P1	0				
ARMC9	1360.862962	0.094268215	0.219705884	0.506285715	0.752424723
ARMCX1	1266.766243	-0.102062215	0.178304842	0.448520495	0.71192408
ARMCX2	3180.497567	-0.533837721	0.152194563	8.32512E-05	0.002604139
ARMCX3	2836.782382	-0.271785826	0.14267544	0.027093935	0.144593544
ARMCX3-AS1	2.972448333	0.235978624	0.432216172	0.011414238	0.08393973
ARMCX4	687.6470237	-0.283638669	0.231735309	0.079872605	0.277020817
ARMCX5	215.7243772	-0.707570669	0.192024454	2.60433E-05	0.001096041
ARMCX5-GPRASP2	171.6407331	-0.319052415	0.181233275	0.028445869	0.148929592
ARMCX6	1914.828727	-0.183793734	0.186168044	0.195055602	0.464583985
ARMCX7P	43.93190903	0.017668947	0.274572375	0.367019558	0.646748686
ARMH1	81.77140346	-0.039620542	0.24353407	0.731492929	0.883025482
ARMH2	0				
ARMH3	945.8356696	-0.25148679	0.113825726	0.014916203	0.099532118
ARMH4	347.5570332	-0.113773305	0.242226302	0.403109378	0.677731935
ARMS2	0.146447128	-0.010162427	0.274208848	0.914430761	
ARMT1	632.4238458	-0.05201536	0.127182588	0.643166346	0.835845229
ARNILA	3.782182094	-0.069534814	0.280587994	0.250348654	0.531352602
ARNT	2104.384493	0.26051778	0.186135693	0.076200486	0.269445573
ARNT2	1318.628089	0.470095708	0.269740657	0.013521895	0.09381201
ARNTL	498.723292	0.136887138	0.219206721	0.347607773	0.629226176
ARNTL2	534.7114268	-0.022986533	0.225852828	0.853970686	0.938031245
ARNTL2-AS1	0				
ARPC1A	2620.496833	-0.037968473	0.169783647	0.771762534	0.902626447
ARPC1B	4638.352078	0.50417946	0.369011168	0.022362809	0.128537311
ARPC1BP1	0				
ARPC2	10878.59194	0.202360527	0.078286433	0.005937716	0.054741082
ARPC3	5776.830043	-0.038177455	0.160954884	0.742788157	0.888824047
ARPC3P1	0.119571764	0.00955089	0.274151369	0.881367545	
ARPC3P2	0.045083047	-0.001006066	0.274192795	0.98256985	
ARPC3P3	0.345895761	-0.00680545	0.272222693	0.847050489	
ARPC3P4	0				
ARPC3P5	0.063993056	-0.010403297	0.274224114	0.914590283	
ARPC4	5540.131423	0.076930976	0.147638564	0.564197549	0.790419309
ARPC4-TTLL3	135.6875252	-0.268941754	0.232793711	0.094408701	0.306436268
ARPC5	6578.277373	-0.127469284	0.152357506	0.336270845	0.618590335
ARPC5L	837.9138125	-0.084592459	0.175781864	0.532822694	0.77046552
ARPIN	1363.2955	-0.111315758	0.190747382	0.420973224	0.691739052
ARPIN-AP3S2	661.3132554	-0.140419456	0.181645371	0.313074019	0.597741824
ARPP19	4122.964802	0.17197151	0.132172358	0.138207514	0.382029156
ARPP19P1	0				
ARPP19P2	0				
ARPP21	0.063802279	0.010919671	0.274233302	0.880016398	
ARPP21-AS1	0				
ARR3	0				
ARRB1	719.6839497	0.078310662	0.237572657	0.54979637	0.781160434
ARRB2	387.7795221	0.32873984	0.266950588	0.058591825	0.231807063
ARRDC1	555.7830407	0.842259029	0.254648731	8.3459E-05	0.002606508
ARRDC1-AS1	419.704459	-0.381795137	0.176916167	0.008976064	0.071932417
ARRDC2	1032.838794	1.067965076	0.270047277	5.21924E-06	0.000308435
ARRDC3	992.9613824	0.054675615	0.239781021	0.65895883	0.845018801
ARRDC3-AS1	20.99822159	0.002205743	0.24585156	0.987076075	0.994330283
ARRDC4	199.8809488	-3.146251878	0.545206848	3.32849E-10	1.28819E-07
ARRDC5	0.276563009	-0.001203452	0.274184644	0.978174472	
ARSA	2947.347552	-0.177518697	0.159381534	0.17544482	0.437404301
ARSB	867.0712695	-0.243809852	0.256045521	0.131032804	0.37037455
ARSD	852.661608	-0.171379068	0.206486083	0.240703316	0.520422407
ARSD-AS1	0.300328034	-0.00586607	0.273217833	0.843028411	
ARSDP1	0				
ARSF	0.09289697	-0.009696919	0.274180324	0.914186451	
ARSFP1	0.052907202	-0.009936644	0.274193831	0.914590283	
ARSG	255.028369	2.93202727	0.621915299	1.03263E-07	1.40565E-05
ARSH	0.046695068	0.010078798	0.274178408	0.880016398	
ARSI	144.9917618	0.00373817	0.221115328	0.992886817	0.997108506
ARSJ	1189.64112	-0.23148248	0.260511731	0.14534787	0.394347252
ARSK	400.3954237	0.562104548	0.209758978	0.001131052	0.017455766
ARSL	166.8813779	-0.165232247	0.213862422	0.263616457	0.545309866
ARSLP1	0.555037633	0.006856356	0.272634975	0.84650181	
ART1	0				
ART2BP	0				
ART2P	0				
ART3	0.237682522	0.001237502	0.273353991	0.985079996	
ART4	0				
ART5	17.99623248	0.15470476	0.319259108	0.105355736	0.326915817
ARTN	82.12983248	-0.09451903	0.265931297	0.392780815	0.668188566
ARV1	346.1828175	-0.366291746	0.168187553	0.009262339	0.073421708
ARVCF	180.48702	-0.132030431	0.259623376	0.323148665	0.607188717
ARX	0				
AS3MT	289.3188083	-0.070325726	0.231495723	0.589577375	0.80552458
ASAH1	2916.708755	-0.232565621	0.20281088	0.122910209	0.356502823
ASAH2	35.44141807	-0.063477841	0.26514435	0.488690745	0.740375469
ASAH2B	198.9492054	-0.317219984	0.233487703	0.054329877	0.221382922
ASAP1	3859.991614	0.046687866	0.173887044	0.726938502	0.879886683
ASAP1-IT2	3.283233167	-0.058093494	0.263210922	0.537411249	0.772572705
ASAP2	2206.153993	0.180153954	0.148132598	0.153764232	0.407382336
ASAP3	1116.969206	-0.174309547	0.187400039	0.223162614	0.500249345
ASB1	1988.38645	0.681735489	0.180381186	1.94444E-05	0.000884318
ASB10	0				
ASB11	0.123882335	-0.001118428	0.27418944	0.982571008	
ASB12	1.67021188	0.076596729	0.279035821	0.296916423	
ASB13	598.9231825	0.027446966	0.166720732	0.833036745	0.928691289
ASB14	0.044449292	-0.009507112	0.274168606	0.914590283	
ASB15	0				
ASB15-AS1	0				
ASB16	1.129516085	0.002345541	0.266757605	0.981544267	
ASB16-AS1	154.32609	-0.145462875	0.185895779	0.301633179	0.587201468
ASB17	0				
ASB18	0				
ASB2	0.200662671	-0.00742129	0.273583072	0.892594825	
ASB3	404.1336466	-0.179545272	0.142588072	0.141508854	0.387554011
ASB4	1.673070243	-0.000908609	0.272321034		
ASB5	7.171144743	-0.023542602	0.269297912	0.680916834	0.856282721
ASB6	1355.91956	-0.12834146	0.138129268	0.281798077	0.567133049
ASB7	559.2861489	-0.061067194	0.107992748	0.537159616	0.772477197
ASB8	685.6190531	-0.239437828	0.095002729	0.007021478	0.060918649
ASB9	139.0933241	-0.002068914	0.212517679	0.992417841	0.996811529
ASB9P1	0				
ASCC1	1102.088695	-0.110474931	0.135747583	0.346907483	0.62855418
ASCC2	1613.391995	-0.288957285	0.130301973	0.015485904	0.102296107
ASCC3	1838.97526	-0.323334754	0.169152733	0.020709272	0.122603362
ASCL1	0				
ASCL2	2.199302847	0.106513973	0.298829713	0.073178522	0.262635636
ASCL3	0				
ASCL4	0				
ASCL5	0.711522375	0.000933149	0.268773428	0.986199149	
ASDURF	3.877837179	-0.010436477	0.272013585	0.767719563	0.90090889
ASF1A	503.5804041	-0.606102618	0.139475847	2.19509E-06	0.000149705
ASF1B	344.0742436	0.052783664	0.262360922	0.57779724	0.798582867
ASGR1	39.18693915	0.350534455	0.358408034	0.058515541	0.231551674
ASGR2	0				
ASH1L	1769.062865	0.019089828	0.153951184	0.882472753	0.951415379
ASH1L-AS1	22.26082117	-0.077442698	0.222022002	0.572246539	0.795366677
ASH1L-IT1	0				
ASH2L	1353.484387	-0.310167836	0.101289025	0.000990508	0.016002432
ASH2LP1	0				
ASH2LP2	0				
ASH2LP3	0.071937285	-0.001072936	0.274191148	0.982570539	
ASIC1	330.9932004	-0.178100403	0.206363238	0.227390336	0.505033245
ASIC2	0.264331059	-0.017271346	0.274582159	0.820337923	
ASIC3	51.9312242	-0.06755911	0.241398174	0.586908948	0.804528705
ASIC4	12.82537381	-0.290922159	0.457219383	0.039754989	0.184414564
ASIC4-AS1	0.045083047	-0.001006066	0.274192795	0.98256985	
ASIC5	0				
ASIP	1.613744844	0.04795518	0.273528034	0.428192186	
ASL	1476.337404	0.077165319	0.206114649	0.592358514	0.807735568
ASLP1	0.787730792	-0.005125737	0.27071381	0.902606826	
ASMT	1.00951764	0.019899402	0.270264886	0.711777814	
ASMTL	1896.271102	-0.051751055	0.191196899	0.701041518	0.866201209
ASMTL-AS1	67.7663325	0.349160995	0.362165857	0.058288787	0.231412408
ASNS	4142.983645	-0.196816618	0.363644236	0.041919328	0.190909945
ASNSD1	1324.509461	-0.145540781	0.149359774	0.24701064	0.526881777
ASNSP1	0.927506735	-0.009452949	0.271088657	0.819932212	
ASNSP3	0.044449292	-0.009507112	0.274168606	0.914590283	
ASNSP4	0.135209824	0.013905676	0.274483072	0.77944009	
ASNSP6	0				
ASPA	11.87359333	-0.090802555	0.284534605	0.221645397	0.498983143
ASPDH	0.279066165	0.007829894	0.273431319	0.786973126	
ASPG	21.15304583	-0.037134192	0.256288554	0.700795413	0.866142759
ASPH	14933.81294	0.634638436	0.271120277	0.002181447	0.027743175
ASPHD1	694.9185731	-0.169443284	0.228947537	0.253424385	0.534703443
ASPHD2	454.3325052	-0.022650621	0.239408749	0.837985349	0.931369096
ASPM	700.7393805	0.025374868	0.25982101	0.781292161	0.906432608
ASPN	272.7412219	-0.10682714	0.303737476	0.015522017	0.102397586
ASPRV1	41.49501299	0.234905945	0.268124963	0.143243386	0.390678175
ASPSCR1	1208.371392	0.082899864	0.165937291	0.533799166	0.770917066
ASRGL1	14.26689159	0.001659242	0.252281253	0.98851132	0.995218315
ASS1	2132.07468	-0.113578947	0.286417342	0.232671548	0.510773922
ASS1P1	0				
ASS1P10	0				
ASS1P11	0.045083047	-0.001006066	0.274192795	0.98256985	
ASS1P12	0.045083047	-0.001006066	0.274192795	0.98256985	
ASS1P13	0				
ASS1P14	0				
ASS1P2	1.643940362	-0.004577897	0.266755509	0.942469017	
ASS1P3	0				
ASS1P4	0				
ASS1P5	0.032938258	-0.001006793	0.274193691	0.98256985	
ASS1P6	0				
ASS1P7	0				
ASS1P8	0				
ASS1P9	0				
ASTE1	213.0239686	-0.060364396	0.149478891	0.629221667	0.828864937
ASTL	0.132283688	-0.013084129	0.274443701	0.814968301	
ASTN1	1.198452626	0.024597652	0.268168796	0.699256988	
ASTN2	111.5670055	-0.073153504	0.1853863	0.594906672	0.80963804
ASTN2-AS1	0				
ASXL1	2827.775171	0.15695782	0.163076732	0.236507712	0.515284504
ASXL2	1120.377872	-0.048897261	0.179900169	0.704169099	0.867541956
ASXL3	74.03207504	-0.138255268	0.26359564	0.303182237	0.58859162
ASZ1	0				
ATAD1	1819.458303	0.010363116	0.144132419	0.958483186	0.983892479
ATAD2	791.4365314	0.150735768	0.276208308	0.25933183	0.540003339
ATAD2B	282.0384414	-0.304678619	0.212767565	0.053331306	0.219302775
ATAD3A	1714.368424	-0.109592488	0.19802853	0.439964521	0.705789569
ATAD3B	1020.241922	-0.567606601	0.243507374	0.002702194	0.032434479
ATAD3C	8.783228781	0.167037361	0.31689716	0.124614319	0.359261565
ATAD5	103.952069	0.047441101	0.257074028	0.64107597	0.835138409
ATAT1	293.6589974	-0.218640395	0.17444531	0.115544565	0.343540205
ATCAY	0.501869074	0.000996261	0.272422902	0.975617838	
ATE1	680.4377924	-0.059432166	0.185217044	0.65842666	0.844940213
ATE1-AS1	21.7803669	-0.006036484	0.245803536	0.953855397	0.982561652
ATF1	670.2129797	0.451530121	0.157643556	0.000994098	0.016017563
ATF1P1	0				
ATF2	1585.488424	0.188276472	0.159405441	0.152621922	0.405553513
ATF3	1025.10124	-2.73918333	0.749314625	8.99037E-06	0.000466907
ATF4	23181.5524	-0.181520043	0.229160049	0.231783519	0.509808318
ATF4P2	2.040243824	-0.008245187	0.266405359	0.897013185	
ATF4P3	2.104755571	0.062410646	0.267209592	0.482514613	0.736328393
ATF4P4	3.103464022	-0.007578987	0.259985927	0.924235766	0.967980768
ATF5	1334.879187	-0.640698448	0.302279198	0.003448862	0.038099476
ATF6	1962.482052	-0.190327327	0.229100872	0.209865	0.483407092
ATF6B	3488.826853	-0.129367943	0.087616595	0.117130401	0.345940424
ATF7	1774.605152	-0.019771653	0.149655515	0.86186193	0.941677787
ATF7-NPFF	62.89543169	0.564131054	0.357037889	0.011957085	0.086323682
ATF7IP	1533.844929	-0.036456148	0.156095053	0.76422137	0.899528976
ATF7IP2	91.95351322	-1.063868019	0.36513454	0.000201794	0.005044212
ATG10	275.6567697	-0.064062572	0.188228411	0.642357045	0.835481891
ATG10-AS1	0				
ATG10-IT1	0.08418878	0.011649238	0.274288081	0.880016398	
ATG101	1831.893631	-0.175686802	0.179678878	0.208660613	0.482435778
ATG12	1781.211356	0.005161063	0.102963332	0.95441136	0.982561652
ATG12P1	0.130083498	0.009522755	0.274150491	0.880341932	
ATG12P2	0				
ATG13	2648.665674	-0.18157805	0.109002897	0.068599444	0.253323823
ATG14	606.5959138	0.124250853	0.185806118	0.384583246	0.661747372
ATG16L1	790.9048728	-0.020795396	0.109139452	0.834356615	0.929738208
ATG16L2	678.8693489	0.913793916	0.296972211	0.000151436	0.004050187
ATG2A	894.3783689	-0.051299157	0.186495589	0.702387085	0.866790727
ATG2B	1261.670599	-0.00030966	0.188768614	0.999050863	0.999557275
ATG3	1332.122856	-0.193849286	0.112832677	0.058046503	0.230806178
ATG3P1	0				
ATG4A	256.9505175	-0.316445387	0.174791724	0.026551947	0.142552202
ATG4AP1	0				
ATG4B	1895.938371	-0.054287975	0.154525477	0.608156108	0.816748844
ATG4C	359.0782708	-0.139905227	0.126588459	0.21194757	0.485710106
ATG4D	428.5285694	-0.005384706	0.163833129	0.965769768	0.987840788
ATG5	1223.36585	-0.267104502	0.125766072	0.016986668	0.108217571
ATG7	935.8464734	-0.304184135	0.123745742	0.006012922	0.055201418
ATG9A	3380.869627	-0.034130515	0.10923915	0.712859092	0.872096743
ATG9B	43.23273341	3.044225805	0.666211929	1.92989E-07	2.26851E-05
ATIC	1907.293108	-0.221071664	0.227421974	0.15319868	0.406374889
ATL1	381.5669413	-0.057464031	0.162707261	0.66035145	0.845832202
ATL2	809.8619766	0.134735359	0.16228827	0.305444661	0.591288913
ATL3	3571.329154	0.204881769	0.147517338	0.10195342	0.321090574
ATM	1871.247283	0.314261141	0.237640264	0.059695406	0.234385792
ATMIN	1968.231279	-0.387391051	0.126684524	0.000701206	0.012478258
ATN1	8110.241068	0.186034064	0.174423282	0.179706153	0.443983062
ATOH1	0				
ATOH7	1.138358605	-0.090866345	0.286569466	0.188064508	
ATOH8	104.897643	-0.068425982	0.265628281	0.476590494	0.731659265
ATOX1	1105.875868	-0.193558137	0.183358953	0.172735509	0.433993569
ATP10A	608.5179714	0.10681966	0.214944024	0.44784927	0.711630895
ATP10B	0				
ATP10D	1780.943074	0.514444942	0.220688373	0.003324322	0.0371759
ATP11A	942.6185043	-0.000620022	0.179466757	0.988512263	0.995218315
ATP11A-AS1	0				
ATP11AUN	0				
ATP11B	1768.976677	0.472353514	0.182465431	0.002305977	0.028788972
ATP11C	674.653597	0.106801207	0.182927978	0.437011535	0.703413009
ATP12A	0				
ATP13A1	2729.279893	-0.12502037	0.1863233	0.376489895	0.654694023
ATP13A2	1025.769743	-0.103070892	0.185795354	0.456398066	0.717456596
ATP13A3	3924.295503	-0.042204762	0.16986098	0.749964008	0.891242759
ATP13A4	6.082335616	-0.023093306	0.265326073	0.740122383	0.887294259
ATP13A4-AS1	0				
ATP13A5	0				
ATP13A5-AS1	0.048476503	-0.001032093	0.274192702	0.98256985	
ATP1A1	11914.7067	0.019694638	0.16954819	0.884860243	0.952195904
ATP1A1-AS1	82.71801291	-0.355512157	0.298702695	0.050773272	0.212730521
ATP1A2	4.434512556	0.067332751	0.280673284	0.232180752	0.509991507
ATP1A3	24.14106432	0.004735236	0.243437798	0.96748811	0.987990909
ATP1A4	0.063993056	-0.010403297	0.274224114	0.914590283	
ATP1B1	1990.892305	-0.167572169	0.282296525	0.219183019	0.496082711
ATP1B1P1	0.384845893	-0.014853271	0.272771716	0.826226419	
ATP1B2	11.85475604	0.190098898	0.35665893	0.048965572	0.208563326
ATP1B3	4649.247797	0.476760173	0.357348326	0.022580448	0.129298779
ATP1B3-AS1	0				
ATP1B3P1	0.038652561	-0.001017292	0.274193287	0.98256985	
ATP1B4	0				
ATP23	135.167707	-0.108319553	0.186342956	0.436665336	0.70335404
ATP2A1	59.30653275	0.964127716	0.57652269	0.003834091	0.040995281
ATP2A1-AS1	22.42175917	-0.419113796	0.612055854	0.028243448	0.148134756
ATP2A2	11704.69027	-0.026121434	0.181242195	0.845443202	0.934394866
ATP2A3	305.1790854	0.406770406	0.323798981	0.035633541	0.171752154
ATP2B1	6244.837938	0.596211881	0.252079291	0.002396356	0.029543162
ATP2B1-AS1	115.1437123	0.361173145	0.228833523	0.031109928	0.157286826
ATP2B2	3.069272239	0.035418608	0.276183187	0.254949641	0.536468112
ATP2B2-IT1	0				
ATP2B2-IT2	0				
ATP2B3	3.856011523	-0.068350387	0.271319034	0.410554863	0.684747426
ATP2B4	5423.511613	0.155968689	0.221698691	0.285058311	0.570546992
ATP2C1	3279.77218	0.211883165	0.184267899	0.139833945	0.385265551
ATP2C2	0.195104652	0.005900475	0.273754348	0.936576669	
ATP2C2-AS1	21.10076372	0.062499638	0.247000448	0.597867182	0.811551909
ATP4A	1.050980474	0.025447161	0.27220748	0.497215465	
ATP4B	0.063802279	0.010919671	0.274233302	0.880016398	
ATP5F1A	14051.93831	-0.118695416	0.153182382	0.351199682	0.632595303
ATP5F1AP1	0.052907202	-0.009936644	0.274193831	0.914590283	
ATP5F1AP10	0.545018759	0.02026619	0.274534769	0.472256248	
ATP5F1AP2	0.157776527	-0.000365171	0.273621905	0.985182556	
ATP5F1AP3	1.048026727	0.015972772	0.270681377	0.728089765	
ATP5F1AP4	0				
ATP5F1AP7	0.385432159	-0.024075712	0.274990513	0.717651412	
ATP5F1AP8	0.052134167	0.010378384	0.274196959	0.880016398	
ATP5F1B	14452.8301	-0.084470375	0.129885425	0.434102162	0.700654875
ATP5F1BP1	0.12349839	-0.012901563	0.274424854	0.813161858	
ATP5F1C	3913.138323	0.003878542	0.169522149	0.981731963	0.992830832
ATP5F1CP1	0.052907202	-0.009936644	0.274193831	0.914590283	
ATP5F1D	2484.587255	0.158423879	0.180671751	0.269727846	0.552327859
ATP5F1E	6008.247768	-0.208295911	0.163459695	0.118944469	0.349104226
ATP5F1EP1	0				
ATP5F1EP2	0.093550908	0.010115651	0.274186	0.879154034	
ATP5IF1	1300.797352	0.081691109	0.199519838	0.580954801	0.800760186
ATP5MC1	1231.846448	-0.174000877	0.228941418	0.245432466	0.525588153
ATP5MC1P1	0				
ATP5MC1P2	0.209969923	-0.013334591	0.27447187	0.813988775	
ATP5MC1P3	0				
ATP5MC1P4	0.063802279	0.010919671	0.274233302	0.880016398	
ATP5MC1P5	0				
ATP5MC1P6	0				
ATP5MC1P7	0.060138196	0.010762558	0.274222372	0.880016398	
ATP5MC1P8	0				
ATP5MC2	7545.132554	-0.078446761	0.164595847	0.553585602	0.784117159
ATP5MC2P1	0.068359302	-0.001071965	0.274191886	0.982569845	
ATP5MC2P2	0				
ATP5MC2P3	0				
ATP5MC2P4	0.772132324	0.02841236	0.270796351	0.601262549	
ATP5MC3	3907.644605	-0.105795471	0.159308897	0.418181018	0.690290005
ATP5MD	1631.014255	0.085328023	0.181198524	0.546179477	0.77870561
ATP5MDP1	0.032938258	-0.001006793	0.274193691	0.98256985	
ATP5ME	1889.059891	-0.083597975	0.172858907	0.53827747	0.773058912
ATP5MF	2482.465382	-0.227262754	0.208542251	0.13364192	0.375157209
ATP5MF-PTCD1	249.5049416	-0.154247429	0.151662859	0.22466712	0.501637965
ATP5MFP1	0				
ATP5MFP2	0.121007958	-0.012843899	0.274419136	0.813161858	
ATP5MFP3	0				
ATP5MFP4	0.365712251	0.02430365	0.275372415	0.491701506	
ATP5MFP5	0				
ATP5MFP6	0				
ATP5MG	3108.091236	-0.219704519	0.206136293	0.14401517	0.391901305
ATP5MGL	0.500363818	0.028432204	0.274174409	0.567291863	
ATP5MGP1	0.052907202	-0.009936644	0.274193831	0.914590283	
ATP5MGP2	0.130548921	0.009247094	0.274134487	0.879787706	
