symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC131025.3	0.343832881	-0.041437998	0.314879038	0.461790704	
AC131055.1	0				
AC131055.2	0				
AC131094.1	0				
AC131097.1	0.065876517	0.0149195	0.311994945	0.873178595	
AC131097.2	0				
AC131097.3	1.796580088	0.145582321	0.346468048	0.125369691	0.336059977
AC131157.1	0				
AC131159.1	0.259165494	-0.004996393	0.310799458	0.906994891	
AC131159.2	2.55212111	0.016117145	0.287437245	0.88805502	0.953975316
AC131160.1	2.158906149	0.02101234	0.309910444	0.633594332	0.823956903
AC131180.1	0				
AC131182.1	0				
AC131206.1	10.18002676	-0.18114316	0.290257237	0.270904103	0.528604434
AC131210.1	0				
AC131211.1	0				
AC131212.1	0.906610542	-0.042176049	0.304290587	0.608775843	
AC131212.2	6.368292573	0.076255123	0.285348302	0.561541416	0.780185166
AC131212.3	50.86729941	0.185658301	0.270834467	0.272413139	0.530364997
AC131212.4	0.388096447	-0.006875626	0.309839632	0.880615363	
AC131235.1	5.269704692	-0.08762103	0.289311218	0.508220028	0.744240744
AC131235.2	0.910054995	-0.059892007	0.310611952	0.421292105	
AC131237.1	0.060138196	-0.014328792	0.312012723	0.824347748	
AC131238.1	0.431414597	0.003049124	0.310239173	0.987437858	
AC131254.1	1.114754043	-0.048568927	0.309925896	0.463706675	
AC131254.2	0				
AC131254.3	0				
AC131274.1	0				
AC131274.2	0				
AC131274.3	0				
AC131280.1	0				
AC131281.1	0				
AC131281.2	0				
AC131391.1	0				
AC131392.1	1.712427802	0.017676413	0.310341825	0.651975338	0.835653366
AC131568.1	0				
AC131571.1	0.971074596	-0.053188669	0.311289521	0.417762862	
AC131649.1	0				
AC131649.2	10.77957068	-0.090414715	0.301165112	0.441749687	0.691703011
AC131888.1	0.114134176	0.016976061	0.31220124	0.866033579	
AC131902.1	0.085424993	-0.001548165	0.311057637	0.925077099	
AC131902.2	0				
AC131934.1	0.783823605	0.135477582	0.350736973	0.059094476	
AC131935.1	0				
AC131935.2	0				
AC131944.1	0.123849531	0.00450608	0.311042428	0.968992986	
AC131953.1	0.052907202	-0.001576856	0.311889614	0.926015701	
AC131953.2	0.756718725	-0.059617658	0.315577748	0.316517802	
AC131956.1	0				
AC131956.2	0				
AC131956.3	0.156643512	0.00653521	0.31112266	0.96361759	
AC131971.1	0				
AC132008.1	0.351206902	0.026156988	0.31088084	0.675013454	
AC132008.2	188.8750557	-0.051160651	0.197579951	0.734715361	0.883055967
AC132068.1	0.032938258	0.011251929	0.311764239	0.971089085	
AC132153.1	0.576956529	-0.019054142	0.307641168	0.741850473	
AC132154.1	0				
AC132186.1	0				
AC132192.1	0				
AC132192.2	21.70809876	-0.039733786	0.240987067	0.797111102	0.911923453
AC132216.1	0				
AC132217.1	2801.035267	-0.047514445	0.231078533	0.757296207	0.893708361
AC132217.2	0				
AC132219.1	0				
AC132219.2	0.038652561	0.011815381	0.311794451	0.971089085	
AC132479.1	0				
AC132660.2	0				
AC132803.1	0.942301911	-0.081116938	0.326502155	0.056375875	
AC132807.1	0				
AC132807.2	0.259071793	0.016411552	0.312175671	0.77947865	
AC132812.1	0.070336309	-0.001603284	0.311888577	0.926015701	
AC132825.1	0				
AC132825.2	0				
AC132825.3	0.191419716	0.003615992	0.310758639	0.972257234	
AC132825.4	0				
AC132825.5	0				
AC132825.6	0				
AC132825.7	0				
AC132872.1	90.19295292	0.024502471	0.255685165	0.87157342	0.946436543
AC132872.2	5.926130802	0.026849919	0.272774945	0.841779366	0.933125487
AC132872.3	3.853400977	-0.067624825	0.301851028	0.510449146	0.745333207
AC132872.4	25.98629663	0.161016478	0.33430354	0.211609778	0.4607317
AC132872.5	25.5810236	-0.154540336	0.299303063	0.307039362	0.565750701
AC132938.1	0.505526705	0.005291616	0.307469362	0.947857249	
AC132938.2	1.655289841	0.141453619	0.333988912	0.201207618	0.44846428
AC132938.3	21.06096874	1.348349239	0.404947605	4.67038E-05	0.001385789
AC132938.4	0				
AC132938.5	7.147988413	-0.080938902	0.286983364	0.533799776	0.761528124
AC132938.6	0.611834922	-0.053042409	0.31559204	0.268448619	
AC132942.1	2.758566348	0.054177524	0.290820186	0.644718537	0.830342105
AC133040.1	0				
AC133041.1	0.130864254	-0.013618092	0.311955175	0.839370149	
AC133065.1	0.114040893	0.016974235	0.312201025	0.866033579	
AC133065.2	0.352352253	0.015673076	0.308469967	0.799581544	
AC133065.3	0.187634611	-0.014889513	0.312063968	0.822516137	
AC133104.1	0				
AC133104.2	0				
AC133106.1	0				
AC133134.1	0.642796298	-0.010190758	0.306411488	0.86298568	
AC133435.1	0.507435173	-0.030809939	0.311179228	0.569544089	
AC133473.1	0.330686982	-0.002318581	0.308984964	0.996068719	
AC133480.1	0				
AC133485.1	0				
AC133485.2	0				
AC133485.3	0				
AC133485.4	0				
AC133485.5	0				
AC133485.6	0				
AC133485.7	0				
AC133528.1	3.029457638	-0.100142364	0.314152336	0.3357864	0.59564748
AC133530.1	0.071661045	0.015243334	0.312024258	0.870936201	
AC133539.1	0.404086612	-0.007329569	0.308011788	0.897074106	
AC133540.1	0.251390139	0.011724321	0.310961217	0.874572766	
AC133548.1	0				
AC133548.2	0				
AC133550.1	0.070336309	-0.001603284	0.311888577	0.926015701	
AC133550.2	0.292472535	-0.021442314	0.311906768	0.552963665	
AC133550.3	0.309585555	0.020727412	0.311719424	0.627403889	
AC133552.1	0.250237918	-0.011524189	0.311523867	0.823302269	
AC133552.2	15.7561347	-0.206854354	0.263873616	0.228627736	0.481610276
AC133552.3	0.281827401	0.011459267	0.310383608	0.951603246	
AC133552.4	0.587065728	-0.030065492	0.309542901	0.617449601	
AC133552.5	20.7620047	0.619657988	0.423596835	0.015290944	0.087128546
AC133555.1	0				
AC133555.2	0				
AC133555.3	8.37143439	-0.155294627	0.357665887	0.074440852	0.244041286
AC133555.4	0				
AC133555.5	16.9021573	-1.428424851	0.642107708	0.001075682	0.013423945
AC133555.6	101.6570995	-0.258763811	0.295019655	0.151735561	0.377829336
AC133561.1	0.414266667	0.046562189	0.315875994	0.359531794	
AC133561.2	0				
AC133561.3	0				
AC133561.4	0				
AC133565.1	0				
AC133569.1	0				
AC133634.1	0				
AC133637.1	0				
AC133637.2	0				
AC133644.1	0.289940532	0.013719764	0.311625037	0.712784841	
AC133644.2	794.7267443	-0.836668083	0.387309593	0.002314304	0.023419908
AC133681.1	0				
AC133785.1	0.341142658	-0.014001005	0.310969662	0.809033324	
AC133865.1	0				
AC133919.1	0.657515134	-0.017610906	0.306326265	0.782818098	
AC133919.2	0.067604912	-0.014635717	0.312040952	0.824347748	
AC133961.1	0.046695068	-0.01355116	0.311948987	0.824347748	
AC133963.1	0.059048479	-0.014274666	0.312007903	0.825320823	
AC133963.2	0				
AC134026.1	0				
AC134026.2	0				
AC134043.1	0				
AC134043.2	0.051715181	-0.013870309	0.311974154	0.824777099	
AC134043.3	22.33308258	0.63010727	0.546301459	0.019003508	0.100535607
AC134050.1	0				
AC134312.1	0.27408887	-0.015973679	0.312148865	0.821076693	
AC134312.2	0.053324962	-0.001576276	0.311889574	0.926015697	
AC134312.3	0.038652561	0.011815381	0.311794451	0.971089085	
AC134312.4	0				
AC134312.5	363.6459657	-0.411928465	0.595020234	0.034651974	0.14968308
AC134312.6	0				
AC134349.1	0.20034088	-0.014894429	0.312064408	0.825292052	
AC134349.2	0.952010201	0.065407873	0.319626325	0.126949482	
AC134407.1	0				
AC134407.2	0.613527375	0.035966463	0.312496661	0.465018403	
AC134407.3	2.16745385	0.056032353	0.304489482	0.531021854	0.759408815
AC134503.1	0				
AC134508.1	0				
AC134508.2	0.15110647	-0.008391706	0.311266515	0.824500458	
AC134669.1	9.776574477	0.04193407	0.301641304	0.636651578	0.825749771
AC134682.1	2.699596393	0.328567987	0.544829058	0.031019958	0.138749827
AC134684.1	0				
AC134684.3	0.238318789	-0.014908532	0.311307276	0.693319363	
AC134684.4	0				
AC134684.5	0				
AC134698.1	0				
AC134698.2	0				
AC134698.3	0				
AC134698.4	0				
AC134698.5	0				
AC134772.1	5.49221969	0.139020294	0.308551572	0.318165551	0.577127274
AC134775.1	0.204175805	0.005889543	0.310787632	0.965848359	
AC134878.1	0.067604912	-0.014635717	0.312040952	0.824347748	
AC134878.2	80.94516241	-0.033326233	0.25304016	0.821291986	0.924355559
AC134879.1	0				
AC134879.2	0				
AC134915.1	0				
AC134978.1	0				
AC134980.1	0				
AC134980.2	0				
AC134981.1	0				
AC135001.1	0				
AC135012.1	0.216819702	-0.012069594	0.311559175	0.743347211	
AC135012.2	0				
AC135012.3	0.063993056	-0.001600221	0.311888968	0.926015701	
AC135048.1	74.6744293	-0.015948566	0.23813565	0.915067132	0.965699448
AC135048.2	0.116401726	-0.002517262	0.31106989	0.924379986	
AC135048.3	4.743865837	0.186403238	0.340417344	0.188097741	0.43110613
AC135048.4	12.64354854	0.163924116	0.334264034	0.210355387	0.459096473
AC135050.1	1.149897313	-0.009905938	0.302181544	0.894404887	
AC135050.2	123.858889	-0.581937939	0.31743181	0.009423834	0.062879513
AC135050.3	2.060958777	0.092227761	0.319529058	0.273985229	0.532043149
AC135050.4	0				
AC135050.5	6.06044318	0.101092604	0.29815847	0.430846103	0.681929194
AC135050.6	81.70119887	0.921377151	0.224293188	3.96576E-06	0.000228554
AC135050.7	1.318270347	-0.0687219	0.310246205	0.410892266	
AC135068.1	0				
AC135068.2	0				
AC135068.3	0.07804132	0.015561631	0.312054307	0.870577165	
AC135068.4	0				
AC135068.5	0				
AC135068.6	0				
AC135166.1	0.618856144	0.03006411	0.310095104	0.557708935	
AC135178.1	0.115539702	-0.014823459	0.312057649	0.822858245	
AC135178.2	0.052134167	-0.013884454	0.311975498	0.824347748	
AC135178.3	1.304212702	0.026953359	0.313358964	0.375473719	
AC135178.4	0.282301435	-0.025351975	0.311695216	0.578094928	
AC135178.5	0				
AC135178.6	7.88655227	-0.299334331	0.447558025	0.066982629	0.227704035
AC135178.7	0.561394835	0.038531012	0.308225907	0.586183084	
AC135279.1	0				
AC135279.2	0				
AC135279.3	2.80898079	0.183455695	0.368405845	0.103550743	0.297369949
AC135352.1	1.848370629	0.092983945	0.32036333	0.256740538	0.514051509
AC135388.1	0				
AC135457.1	0.537662393	-0.065113192	0.319403168	0.339665789	
AC135507.1	23.41913048	0.473151153	0.413767785	0.037631386	0.157351248
AC135507.2	0				
AC135584.1	0				
AC135586.1	0				
AC135586.2	0.093390137	-0.016745682	0.312241834	0.725547051	
AC135626.1	0				
AC135626.2	0				
AC135628.1	0				
AC135721.1	11.84181328	0.021487968	0.280409793	0.86380316	0.943303627
AC135721.2	0				
AC135726.1	0				
AC135731.1	0.063802279	-0.014508138	0.312028492	0.824347748	
AC135731.2	0				
AC135776.1	0				
AC135776.2	0				
AC135776.3	0				
AC135776.4	0.209073313	-0.017928335	0.312393198	0.726884934	
AC135776.5	0				
AC135782.1	1.865513908	-0.023118017	0.29036966	0.829284567	0.928345174
AC135782.2	0				
AC135782.3	0.366854174	0.035087094	0.312065766	0.498430308	
AC135803.1	0.958074685	-0.08092277	0.317498653	0.289800055	
AC135893.1	0				
AC135895.1	0				
AC135977.1	26.24081686	0.026669217	0.305693106	0.70151182	0.86688943
AC135983.1	4.927981683	0.052631882	0.304132118	0.553520189	0.774633438
AC135983.2	122.99826	-0.06438428	0.247654333	0.674327541	0.849357139
AC135983.3	16.92251096	-0.028123534	0.291307133	0.792397236	0.910648524
AC135983.4	1.188289402	-0.002295357	0.309924003	0.94333457	
AC135983.5	0.294816956	-0.018438086	0.312463708	0.72777741	
AC135999.1	0				
AC136188.1	0				
AC136285.1	0				
AC136285.2	0.068965282	0.0138549	0.311931902	0.971089085	
AC136285.3	0				
AC136297.1	5.83524854	-0.265601147	0.440190778	0.054160651	0.19925338
AC136424.1	0				
AC136424.2	0				
AC136428.1	0				
AC136428.2	0				
AC136428.3	0.046695068	-0.01355116	0.311948987	0.824347748	
AC136431.1	0.070671829	-0.001606658	0.31188858	0.926015701	
AC136431.2	0.258089564	0.027119026	0.313067423	0.595170065	
AC136443.1	0				
AC136443.2	0				
AC136443.3	1.281462282	0.0478613	0.313458434	0.340276212	
AC136443.5	0				
AC136469.1	0				
AC136469.2	12.51193343	0.089260615	0.268376174	0.548061467	0.770514335
AC136475.1	13.46714358	-0.061088477	0.290040397	0.612963922	0.81135178
AC136475.2	21.99434789	-0.004243298	0.262423161	0.973912052	0.990917016
AC136475.3	0.130419904	-0.007285369	0.311196709	0.838079408	
AC136475.4	0.319291068	0.00805646	0.310445473	0.846813389	
AC136475.5	1.202715316	0.006001224	0.304295615	0.927733931	
AC136475.6	0.032938258	0.011251929	0.311764239	0.971089085	
AC136475.7	0.923897627	0.000487537	0.304113381	0.993560095	
AC136475.8	0				
AC136475.9	0				
AC136489.1	0.302594508	0.01417939	0.31087877	0.800680472	
AC136601.1	0.045083047	0.012384388	0.311828219	0.971089085	
AC136601.2	0				
AC136603.1	0.092850002	0.011581724	0.31178118	0.972511264	
AC136604.1	0				
AC136604.2	3.605493999	-0.083860003	0.316124664	0.311413554	0.570156046
AC136611.1	0				
AC136618.1	0.096815457	-0.014197314	0.312002124	0.823043171	
AC136618.2	0				
AC136619.1	0				
AC136619.2	0				
AC136621.1	0.038652561	0.011815381	0.311794451	0.971089085	
AC136624.1	0.063802279	-0.014508138	0.312028492	0.824347748	
AC136624.2	0				
AC136624.3	0				
AC136628.1	0				
AC136628.2	0				
AC136628.3	12.48903179	0.239074365	0.342530228	0.159352518	0.38929744
AC136628.4	0				
AC136632.1	0.346828115	-0.017882237	0.312386608	0.72487953	
AC136632.2	1.707033142	0.071099596	0.305324185	0.473192161	0.716155051
AC136698.1	1.612493157	0.001552874	0.296314945	0.987277333	0.995591201
AC136759.1	0				
AC136777.1	0				
AC136777.2	0.068277292	-0.001519597	0.311888137	0.926015719	
AC136896.1	0				
AC136932.1	0				
AC136944.1	0.032938258	0.011251929	0.311764239	0.971089085	
AC136944.2	2.882120167	-0.010062853	0.285593813	0.928043503	0.970789507
AC136944.3	0				
AC136944.4	0.052134167	-0.013884454	0.311975498	0.824347748	
AC136944.5	0				
AC136977.1	0				
AC137056.1	0				
AC137056.2	0				
AC137494.1	0.046695068	-0.01355116	0.311948987	0.824347748	
AC137499.1	0				
AC137527.1	0				
AC137549.1	0				
AC137561.1	1.817440644	0.00195544	0.290600273	0.988531322	0.995657533
AC137579.1	0				
AC137579.2	0				
AC137590.1	0.204575704	0.001379275	0.310997942	0.972252485	
AC137590.2	0.044449292	-0.001557871	0.311890209	0.926015701	
AC137627.1	0				
AC137630.1	5.145862185	0.155154489	0.307032683	0.298163326	0.556681227
AC137630.2	1.189803095	-0.004086809	0.29855494	0.961466061	
AC137630.3	14.02839503	2.377376862	0.680885167	2.34872E-05	0.000833696
AC137630.4	2.161824362	-0.009813418	0.290601307	0.925082152	0.969261527
AC137630.5	0				
AC137675.1	0				
AC137695.1	0.268958935	0.01271013	0.310906056	0.735342514	
AC137695.2	0.391873889	0.051584171	0.316240378	0.455528586	
AC137695.3	0.567209083	0.00847099	0.308892743	0.886607566	
AC137723.1	1.434654105	0.08549716	0.314545081	0.339399174	0.599177137
AC137735.1	0				
AC137735.2	0				
AC137735.3	0				
AC137761.1	0.334692004	0.019724668	0.311627598	0.663075165	
AC137761.2	0				
AC137768.1	0				
AC137770.1	0.576220755	-0.026697877	0.309873289	0.56448052	
AC137800.1	0				
AC137803.1	0.282687314	-0.001800195	0.311881867	0.926013269	
AC137810.1	0				
AC137834.1	14.47427687	0.143480887	0.315669064	0.287802148	0.545587923
AC137834.2	1.21546718	0.036329429	0.306140713	0.610259395	
AC137894.1	1.361331866	0.288770801	0.523336251	0.00872323	0.059497128
AC137894.3	3.10033756	0.299987964	0.485437318	0.044027671	0.174860372
AC137932.1	6.749051341	-0.011507092	0.299151121	0.88649519	0.953344753
AC137932.2	9.438718537	-0.04413181	0.307243272	0.543637763	0.768041434
AC137932.3	7.170381354	-0.159157421	0.331635371	0.221834776	0.473702151
AC137936.1	0.114727434	-0.001679194	0.311886038	0.92601499	
AC137936.2	3.240544374	0.121866928	0.330128754	0.203244236	0.450366094
AC138028.1	1.107326662	0.068929024	0.315549118	0.30613695	
AC138028.2	5.077644135	2.214103674	0.85791496	0.000413652	0.006789983
AC138028.3	0				
AC138028.4	3.577723528	0.182538309	0.343159421	0.184636019	0.427185883
AC138028.5	0.071581009	0.015240897	0.312024004	0.870452733	
AC138028.6	7.419232608	1.800652824	0.711102425	0.00050807	0.007842751
AC138035.1	69.70200945	0.083735335	0.270600886	0.569977523	0.785816803
AC138057.1	0				
AC138089.1	0				
AC138123.1	0.67255427	0.02534917	0.309114261	0.837995325	
AC138123.2	0				
AC138150.1	4.542075465	0.13594305	0.317472308	0.28748687	0.545289291
AC138150.2	16.79369445	-0.030079253	0.27055277	0.824510455	0.925778615
AC138207.1	0				
AC138207.2	12.14030222	0.090097845	0.287236531	0.5097631	0.744953696
AC138207.3	0.261849898	-0.006590923	0.309968583	0.875038648	
AC138207.4	2.707083334	0.006480495	0.2859786	0.955707971	0.982208594
AC138207.5	0				
AC138207.6	0.290521167	0.004822418	0.31050109	0.865442666	
AC138207.7	38.87421186	0.327980465	0.340977137	0.09239789	0.278207181
AC138207.8	18.5218021	0.204426677	0.277036154	0.23214441	0.485778352
AC138207.9	0				
AC138230.1	0				
AC138304.1	0				
AC138305.1	1.925264395	0.107023801	0.328193646	0.185247423	0.427542202
AC138305.2	0				
AC138305.3	0				
AC138331.1	0				
AC138356.1	3.780324873	0.204364112	0.352477496	0.164784974	0.397158565
AC138356.2	10.79932005	0.317605621	0.393880068	0.09012948	0.274298017
AC138356.3	0				
AC138360.1	0				
AC138392.1	0.28297104	-0.020022535	0.312707412	0.515759237	
AC138393.1	0.052907202	-0.001576856	0.311889614	0.926015701	
AC138393.2	1.833555764	-0.02223849	0.303656338	0.759046905	0.894467036
AC138409.1	0.297040758	0.011995542	0.311505714	0.762257319	
AC138409.2	91.8824086	0.528461547	0.203430087	0.002021791	0.021291727
AC138409.3	0.910580301	-0.074984975	0.317803589	0.267027061	
AC138420.1	0				
AC138430.1	44.70811142	-0.045895282	0.282174071	0.714291487	0.873777294
AC138430.2	0				
AC138466.1	0.367350902	0.013416274	0.310684947	0.732639735	
AC138466.2	0				
AC138466.3	0				
AC138466.4	0.439531941	0.002191523	0.310168559	0.977844521	
AC138466.5	0				
AC138470.1	1.167290992	-0.045145452	0.304456139	0.591383559	
AC138470.2	0.387421342	-0.005456891	0.309126458	0.871255574	
AC138473.1	0				
AC138474.1	0				
AC138512.1	0.044449292	-0.001557871	0.311890209	0.926015701	
AC138517.1	0				
AC138623.1	0.045083047	0.012384388	0.311828219	0.971089085	
AC138625.1	0				
AC138625.2	0				
AC138627.1	0.558643148	-0.04203248	0.312166231	0.408951298	
AC138627.2	0				
AC138646.1	0				
AC138647.1	0				
AC138647.2	0.052134167	-0.013884454	0.311975498	0.824347748	
AC138649.1	6.814176633	0.183759434	0.372129445	0.085337341	0.264432311
AC138649.2	0				
AC138649.3	0				
AC138649.4	0.421475572	0.039006706	0.312471537	0.428870245	
AC138649.5	0				
AC138696.1	29.76577944	-0.0956954	0.296745771	0.449883999	0.698557824
AC138696.2	8.652406952	0.53189861	0.491793807	0.030201063	0.136572083
AC138701.1	0				
AC138701.2	0				
AC138749.1	0				
AC138749.2	0				
AC138749.3	0				
AC138749.4	0				
AC138749.5	0				
AC138761.1	0				
AC138761.2	0				
AC138776.1	2.060628517	-0.014957245	0.30171172	0.84702594	0.93545197
AC138781.1	0				
AC138811.1	0.331537129	0.012426684	0.310836664	0.735536313	
AC138811.2	12.14148542	0.01529998	0.269446244	0.911709129	0.964175221
AC138819.1	0.070671829	-0.001606658	0.31188858	0.926015701	
AC138832.1	0				
AC138853.1	0				
AC138854.1	0				
AC138866.1	43.77833277	0.016545183	0.271660006	0.904162155	0.961569383
AC138869.1	0				
AC138869.3	0				
AC138894.1	13.4716012	0.979082853	0.72527299	0.007124219	0.051576677
