symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC096555.1	0				
AC096559.1	0				
AC096564.1	0				
AC096570.1	0				
AC096576.1	0				
AC096576.2	0				
AC096576.3	0				
AC096576.6	0				
AC096577.1	0				
AC096577.2	0				
AC096582.1	0.052134167	-0.003275007	0.462864896	0.94339197	
AC096582.2	0				
AC096585.1	0.032938258	0.025256633	0.462491135	0.95367378	
AC096586.1	2.845459689	-0.037656894	0.372734907	0.863156781	0.92658004
AC096586.2	1.35512248	0.082302367	0.424025534	0.662818459	0.801681307
AC096587.1	0				
AC096587.2	0				
AC096588.1	0				
AC096589.1	0				
AC096589.2	0				
AC096631.1	0				
AC096631.2	0.046695068	-0.00318502	0.462865579	0.94339197	
AC096632.1	0				
AC096633.1	0				
AC096636.1	0.995976589	-0.14806937	0.456225107	0.386094698	0.577582488
AC096637.1	0				
AC096637.2	0.400264249	-0.037329782	0.46365459	0.787851003	
AC096638.1	0.052907202	-0.03051381	0.463133265	0.841398523	
AC096638.2	0				
AC096639.1	0.063802279	-0.003438508	0.462863848	0.94339197	
AC096642.1	2.402950179	-0.038815904	0.411607713	0.837130031	0.911349773
AC096642.2	0.754845676	0.006835774	0.442012991	0.934468076	
AC096644.1	0				
AC096644.2	0				
AC096644.3	0				
AC096645.1	0				
AC096647.1	3.972926781	-0.379505068	0.543664809	0.127227663	0.277959482
AC096649.1	0.795120982	-0.18351481	0.477515116	0.272781889	
AC096656.1	0				
AC096659.1	0				
AC096661.1	0				
AC096666.1	0				
AC096667.1	7.703870646	0.231368021	0.357766902	0.349004388	0.542399392
AC096669.1	0				
AC096675.1	0				
AC096677.1	18.28197514	-0.098958823	0.314529364	0.66776215	0.80542489
AC096677.2	0				
AC096677.3	0				
AC096708.1	0				
AC096708.2	0				
AC096708.3	2.283596252	3.484277708	1.966694701	0.001244814	0.009126032
AC096711.1	0.063993056	-0.031798143	0.4632939	0.841398523	
AC096711.2	1.931532687	0.140909362	0.424227742	0.492112463	0.672287899
AC096713.1	0				
AC096719.1	0				
AC096720.1	0				
AC096720.2	9.889275053	0.6922466	0.569135724	0.038292628	0.118072759
AC096721.1	0				
AC096725.1	0				
AC096732.1	0				
AC096733.1	0				
AC096733.2	4.100545567	-0.109389427	0.378907528	0.628199247	0.777455609
AC096734.1	0				
AC096734.2	0.032938258	0.025256633	0.462491135	0.95367378	
AC096736.1	0				
AC096736.2	0				
AC096736.3	0				
AC096741.1	0				
AC096743.1	0				
AC096743.2	0				
AC096745.1	0				
AC096746.1	0.068965282	0.030983705	0.463053823	0.95367378	
AC096747.1	0				
AC096751.1	0				
AC096751.2	0				
AC096754.1	0				
AC096759.1	0				
AC096759.2	0				
AC096761.1	0.070336309	-0.032429178	0.463377828	0.841398523	
AC096763.1	0				
AC096772.1	0.657368659	-0.026743024	0.444030138	0.837405689	
AC096773.1	0.098698366	-0.00359349	0.462856314	0.943391257	
AC096775.1	0				
AC096861.1	0				
AC096861.2	5.029945297	-0.114887963	0.383973997	0.609779593	0.764107163
AC096887.1	2.282746021	-0.030796254	0.439715866	0.826000923	0.904604208
AC096887.2	12.54469777	0.240412814	0.322551282	0.317734267	0.512549774
AC096915.1	0.196389963	0.048513765	0.464813122	0.709084776	
AC096920.1	0				
AC096921.1	0				
AC096921.2	13.32379119	0.98496493	0.544193389	0.007861191	0.036845293
AC096922.1	0				
AC096949.1	0				
AC096970.1	0				
AC096992.1	0.045083047	0.027660101	0.462698979	0.95367378	
AC096992.2	13.51077775	0.011679276	0.273473393	0.959242517	0.979489325
AC096992.3	0.695494196	0.078281588	0.45180603	0.552383588	
AC096996.1	0				
AC096996.2	0				
AC096996.3	0				
AC097015.1	0				
AC097059.1	0.583880309	0.017199735	0.448879653	0.88120879	
AC097063.1	0				
AC097065.1	0				
AC097065.2	0.120368396	-0.003644943	0.462853805	0.943391257	
AC097103.1	0				
AC097104.1	0.688012639	0.098098282	0.456952928	0.454159482	
AC097105.1	0				
AC097110.1	0				
AC097173.1	0				
AC097173.2	0.045083047	0.027660101	0.462698979	0.95367378	
AC097358.1	0.116761415	-0.038270001	0.464258665	0.742001899	
AC097358.2	0.271142546	0.01202368	0.457211222	0.926176209	
AC097359.1	1.91971301	0.238939646	0.459640957	0.285062129	0.477488736
AC097359.2	130.0682272	-0.009415809	0.290469764	0.964196375	0.981594381
AC097359.3	1.114819752	0.245374617	0.521987853	0.129066615	0.280735048
AC097369.2	0.996974938	-0.09209047	0.459240926	0.412838899	0.60357074
AC097372.1	0.083777233	0.035291141	0.463547459	0.84887394	
AC097372.2	0.645372603	0.181751383	0.502954672	0.250104223	
AC097372.3	0.032938258	0.025256633	0.462491135	0.95367378	
AC097374.1	0				
AC097375.1	0				
AC097375.2	0				
AC097375.3	0.038652561	0.026466848	0.462590564	0.95367378	
AC097375.4	0				
AC097375.5	0				
AC097376.1	0.106903002	-0.003614125	0.462855327	0.943391257	
AC097376.2	0.214491194	0.021769586	0.459859064	0.93545948	
AC097381.1	1.291256206	0.180195493	0.472803534	0.293668881	0.486659423
AC097381.2	0				
AC097381.3	0				
AC097382.1	0.227730942	-0.052628375	0.465444784	0.691751494	
AC097382.2	2.416169065	0.02784162	0.408277315	0.887162116	0.940849968
AC097382.3	43.04572856	0.217628714	0.326339325	0.365965043	0.557987458
AC097448.1	0.09359548	0.036315456	0.463702104	0.846515425	
AC097450.1	0.051084113	-0.030058791	0.463078168	0.858784643	
AC097451.1	9.537796011	0.265427641	0.564626105	0.042881393	0.128748471
AC097459.1	0				
AC097460.1	0.068965282	0.030983705	0.463053823	0.95367378	
AC097460.2	0				
AC097462.1	0				
AC097462.2	0				
AC097462.3	0.405987943	0.015057937	0.458688469	0.916022645	
AC097463.1	0				
AC097467.1	0				
AC097467.2	0				
AC097467.3	0.285597474	0.017965891	0.458887925	0.867996525	
AC097467.4	0				
AC097468.1	0				
AC097468.2	0.044449292	-0.029323132	0.462996558	0.841398523	
AC097468.3	0				
AC097473.1	0				
AC097478.1	0				
AC097478.2	0				
AC097478.3	0				
AC097478.4	0.361828679	0.062206705	0.466752183	0.601922011	
AC097480.1	0.144326199	0.032132826	0.463181768	0.859187733	
AC097480.2	0				
AC097484.1	0				
AC097484.2	0.08418878	-0.003513422	0.46286067	0.94339197	
AC097486.1	0				
AC097487.1	0				
AC097488.1	0.128548883	0.009707586	0.460100984	0.953608327	
AC097491.1	0				
AC097493.1	0.052134167	-0.003275007	0.462864896	0.94339197	
AC097493.2	0				
AC097493.3	0				
AC097494.1	0				
AC097499.1	0				
AC097499.2	0				
AC097500.1	0.718133694	-0.028030912	0.439739077	0.842180686	
AC097501.1	0				
AC097504.1	0				
AC097504.2	0.065741063	0.030601155	0.463009179	0.95367378	
AC097505.1	0.776620373	0.359122839	0.640821393	0.044458769	
AC097510.1	0				
AC097511.1	0				
AC097512.1	0.198175282	0.036585036	0.463861193	0.849746437	
AC097515.1	0.163285174	0.017598961	0.460537697	0.867957269	
AC097517.1	0				
AC097518.1	0				
AC097518.2	0.185507648	-0.001689756	0.460162477	0.940210805	
AC097520.1	0				
AC097520.2	0				
AC097521.1	0				
AC097522.1	0.188867578	-0.038769401	0.46435674	0.742253768	
AC097522.2	0				
AC097526.1	0.052907202	-0.03051381	0.463133265	0.841398523	
AC097527.1	0				
AC097528.1	0.625665882	-0.013653273	0.452743285	0.923954116	
AC097532.1	0				
AC097532.2	1.334777414	0.221886467	0.502625168	0.190929476	0.366080548
AC097532.3	2.37311879	-0.308297595	0.48655415	0.195743069	0.372461615
AC097533.1	0				
AC097534.1	0.669653167	0.0477203	0.451790042	0.699727371	
AC097535.1	0				
AC097535.2	0				
AC097537.1	0				
AC097625.1	2.381318293	-0.223420301	0.457004168	0.294029363	0.487075181
AC097634.1	4.0352845	0.852289565	0.774995068	0.025765675	0.088871048
AC097634.2	0				
AC097634.3	6.926279232	-0.031461845	0.410184673	0.868760798	0.92976042
AC097634.4	2.308861428	-0.15192901	0.48990037	0.138254538	0.294014172
AC097636.1	0				
AC097637.1	11.18022359	-0.066197264	0.445508655	0.630907256	0.779287945
AC097637.2	1.083637407	0.170821737	0.473424868	0.287256525	0.479573798
AC097637.3	0				
AC097638.1	0.23204518	0.034206522	0.46350193	0.849039375	
AC097639.1	5.538631508	0.16229103	0.397147114	0.480911713	0.663624117
AC097639.2	0				
AC097641.1	0				
AC097641.2	2.589533237	0.145646791	0.414110659	0.501092925	0.678915344
AC097652.1	1.340301631	0.144354457	0.484084714	0.151182221	0.312010785
AC097654.1	0				
AC097655.1	0				
AC097658.1	95.78483429	-0.113967058	0.437047272	0.520760751	0.694795835
AC097658.2	0				
AC097658.3	0				
AC097709.1	5.355936007	0.10384998	0.375562499	0.646776692	0.790931973
AC097713.1	0				
AC097713.2	0.812406812	-0.081305708	0.459979402	0.473690481	
AC097714.1	0.077305121	0.034685572	0.46345638	0.84887394	
AC097716.1	0				
AC097717.1	1.344577121	-0.363364784	0.611828254	0.067962706	0.179700059
AC097724.1	1.052092331	0.071166237	0.433509432	0.669059585	0.806440056
AC098476.1	0.164559452	0.015360534	0.460434161	0.951682921	
AC098479.1	0				
AC098483.1	0				
AC098483.2	0				
AC098484.1	0.152819008	-0.036818217	0.463998474	0.741774766	
AC098484.2	0.963142665	0.02875066	0.427364381	0.862500285	0.926132407
AC098484.3	112.268102	-0.293520776	0.230041258	0.142131417	0.299280036
AC098484.4	2.530482713	-0.060221051	0.408015347	0.758038083	0.865634871
AC098487.1	58.10900342	-0.688642536	0.290972903	0.004697434	0.025061629
AC098583.1	1.295536942	-0.052571534	0.447846681	0.683229839	0.816029865
AC098583.2	0				
AC098587.1	0				
AC098588.1	0				
AC098588.2	1.794973759	-0.11808974	0.451443305	0.455572147	0.64112317
AC098588.3	0.206092183	0.028635631	0.46283719	0.952412715	
AC098590.1	4.842977496	-0.360179259	0.469752876	0.168148372	0.335677385
AC098590.2	0				
AC098591.1	0.08418878	-0.003513422	0.46286067	0.94339197	
AC098591.2	2.370799415	0.288819928	0.585787537	0.031174502	0.101752145
AC098591.3	1.711426356	-0.119037941	0.436983097	0.516071878	0.691029418
AC098592.1	0				
AC098592.2	0				
AC098595.1	0.093543292	0.036282748	0.463696955	0.84887394	
AC098614.1	0.044449292	-0.029323132	0.462996558	0.841398523	
AC098614.2	75.75907208	-0.190292586	0.278698213	0.393814756	0.58530919
AC098649.1	0				
AC098650.1	3.689166356	-0.182593608	0.417101454	0.419862909	0.609629751
AC098656.1	0				
AC098657.1	0				
AC098657.2	0				
AC098657.3	0				
AC098679.1	0				
AC098679.2	0				
AC098679.3	0.27855205	0.040556001	0.461719169	0.664115817	
AC098679.4	0				
AC098679.5	0				
AC098680.1	0				
AC098680.2	0.097330766	-0.030677424	0.463155337	0.841714075	
AC098798.1	0.111725225	-0.032644915	0.46340831	0.83880099	
AC098799.1	0				
AC098799.2	0				
AC098799.3	0				
AC098817.1	0				
AC098818.1	0				
AC098818.2	0.471322757	0.009624678	0.444410226	0.948188286	
AC098818.3	0				
AC098820.1	1.686796725	-0.206547023	0.4514048	0.32855916	0.52302551
AC098825.1	0				
AC098826.1	0				
AC098826.2	0				
AC098826.3	0				
AC098827.1	0				
AC098828.1	0.063802279	-0.003438508	0.462863848	0.94339197	
AC098831.1	0.46042297	0.0101534	0.45939178	0.865809448	
AC098847.1	14.64112443	-0.579419138	0.613691552	0.058874549	0.161991954
AC098848.1	0.147219363	0.025710307	0.462532598	0.954450918	
AC098850.1	0.070671829	-0.032461088	0.463382147	0.841398523	
AC098850.2	0				
AC098850.3	8.283287308	-0.030205187	0.405375329	0.87552897	0.933502675
AC098850.4	0				
AC098851.1	0				
AC098859.1	0.050658617	-0.030012005	0.463078769	0.841398523	
AC098859.2	0.032938258	0.025256633	0.462491135	0.95367378	
AC098862.1	0				
AC098868.1	0				
AC098869.1	0				
AC098869.2	0				
AC098872.1	0				
AC098934.1	0.318910128	-0.035289662	0.455286879	0.727658513	
AC098934.2	0.168522456	-0.03123201	0.463224135	0.840567011	
AC098935.1	0.575243383	-0.01295012	0.448577305	0.907522614	
AC098935.2	0				
AC098965.1	0				
AC098969.1	0.324626703	0.05838541	0.466118817	0.671336257	
AC098969.2	0.13048738	-0.003661792	0.462852819	0.943391257	
AC098976.1	0				
AC099050.1	0.525651149	0.119756451	0.472417376	0.314369855	
AC099063.1	0				
AC099063.2	0				
AC099063.3	0				
AC099063.4	1.287429914	-0.002150703	0.41269749	0.989837627	0.995212067
AC099066.1	0				
AC099066.2	27.89947928	-0.732474819	0.424471794	0.016575299	0.064447894
AC099066.3	0.092933867	0.000998283	0.460119082	0.943595503	
AC099313.1	0				
AC099314.1	0				
AC099328.1	0				
AC099328.2	0				
AC099329.1	0.048476503	0.028226493	0.462753934	0.95367378	
AC099329.2	1.884520634	-0.045812823	0.442260793	0.788134756	0.883263865
AC099331.1	0				
AC099332.1	0				
AC099332.2	8.604927126	1.368416566	0.456009873	0.000271868	0.002808542
AC099335.1	0.263620543	-0.01183811	0.45824693	0.824519436	
AC099336.1	0.562504991	0.006407335	0.451494284	0.865682108	
AC099336.2	5.234410174	0.184377278	0.385587059	0.438310933	0.626106149
AC099340.1	0.050658617	-0.030012005	0.463078769	0.841398523	
AC099342.1	0				
AC099343.1	0				
AC099343.2	1.39384912	0.041771734	0.426789648	0.806144128	0.893503146
AC099343.3	1.981566785	0.467917188	0.637613423	0.0835336	0.208234252
AC099344.1	0				
AC099344.2	0				
AC099344.3	17.13503977	1.818831089	0.894105965	0.001500696	0.010466721
AC099398.1	0				
AC099482.1	0				
AC099482.2	0				
AC099487.1	0				
AC099487.2	0				
AC099489.1	5.83448084	2.724322956	0.88058349	9.21324E-05	0.001197937
AC099489.2	0				
AC099489.3	0.045083047	0.027660101	0.462698979	0.95367378	
AC099494.1	0.427510285	-0.040014725	0.457216957	0.714809078	
AC099494.2	16.15870346	0.804399918	0.345774156	0.004046653	0.022429704
AC099494.3	0.245033402	0.047877406	0.464291184	0.815290514	
AC099499.1	0				
AC099499.2	0.239497129	-0.004881417	0.459123606	0.924776531	
AC099501.1	0				
AC099506.1	0.177790657	0.033864557	0.463431882	0.84681505	
AC099506.2	0				
AC099506.3	0.067604912	-0.003464937	0.462863321	0.94339197	
AC099508.1	1.812282569	0.170008703	0.447662847	0.384830466	0.576234352
AC099508.2	0				
AC099509.1	0				
AC099509.2	0				
AC099511.1	0				
AC099513.1	0				
AC099517.1	0				
AC099518.1	9.680729607	0.208080293	0.366893115	0.393364282	0.584869667
AC099518.2	0.508187517	0.080132762	0.455058821	0.481250736	
AC099518.3	0.369949039	-0.032409989	0.463108359	0.83256806	
AC099518.4	0.741802266	-0.06670606	0.44077281	0.643408856	
AC099518.5	0.637096178	0.106139461	0.469134369	0.348985015	
AC099518.6	1.348806566	0.157175058	0.453734104	0.392517399	0.583980081
AC099520.1	0				
AC099520.2	0				
AC099521.1	2.658676849	-0.003888075	0.394559885	0.984315884	0.992561788
AC099521.2	0.374408207	-0.075472936	0.470450496	0.371731934	
AC099521.3	4.192169008	0.089130482	0.381590547	0.690176091	0.82061121
AC099522.1	0.14329087	0.018981466	0.461010409	0.99985722	
AC099524.1	0.042014685	-0.003244073	0.462867967	0.943392023	
AC099535.1	0.32583218	0.111551653	0.476521126	0.443349595	
AC099535.2	0				
AC099537.1	0				
AC099541.1	0.044449292	-0.029323132	0.462996558	0.841398523	
AC099541.2	19.10534403	7.277974108	1.746283313	8.95124E-08	4.41032E-06
AC099542.1	0.990052496	-0.075425346	0.446357953	0.517809088	0.692123664
AC099542.2	0				
AC099548.1	0				
AC099548.2	255.2338545	0.008921213	0.323509532	0.970705572	0.985158644
AC099550.1	0.633591846	-0.143188945	0.471526532	0.319632792	
AC099552.1	0.136772713	-0.031145082	0.463212875	0.840863804	
AC099552.2	0				
AC099552.3	0				
AC099552.4	0				
AC099552.5	1.639859523	-0.364322969	0.597077958	0.088799959	0.217169708
AC099554.1	0				
AC099560.1	1.839288046	5.100715839	2.701693515	0.000761326	0.006242591
AC099560.2	1.048746144	-0.199859483	0.488936738	0.222488571	0.405257823
AC099563.1	0				
AC099563.2	0.438666225	-0.102063803	0.470492038	0.349666306	
AC099565.1	0.135209824	-0.003672721	0.462852168	0.943391257	
AC099567.1	0				
AC099568.1	0.686798798	-0.106611387	0.467554018	0.357233735	
AC099569.1	0				
AC099654.1	0				
AC099654.10	0				
AC099654.11	0				
AC099654.12	0				
AC099654.2	0.063993056	-0.031798143	0.4632939	0.841398523	
AC099654.3	0				
AC099654.4	0				
AC099654.5	0				
AC099654.6	0				
AC099654.7	0				
AC099654.8	0				
AC099654.9	0				
AC099661.1	1.723063438	0.085607721	0.421087253	0.653588596	0.7960204
AC099667.1	0.601553911	0.046992609	0.449648917	0.723682319	
AC099668.1	1.513106507	0.108290753	0.469815191	0.257608841	0.446689509
AC099669.1	0				
AC099670.1	0.070671829	-0.032461088	0.463382147	0.841398523	
AC099670.2	0				
AC099670.3	0.052907202	-0.03051381	0.463133265	0.841398523	
AC099671.1	0				
AC099677.1	0.298848733	-0.056381249	0.465790535	0.678368714	
AC099677.2	0				
AC099677.3	0.032938258	0.025256633	0.462491135	0.95367378	
AC099677.4	0				
AC099677.5	0				
AC099677.6	0				
AC099681.1	0.261559683	-0.031779693	0.458805483	0.770313936	
AC099681.2	0.226491004	-0.020741683	0.459671567	0.810900572	
AC099681.3	0.530695906	-0.058541508	0.452554384	0.627288896	
AC099684.1	0.089286933	-0.003863723	0.460166289	0.943603176	
AC099684.2	0.046695068	-0.00318502	0.462865579	0.94339197	
AC099684.3	0				
AC099685.1	0				
AC099689.1	0.286477753	0.013592275	0.456108426	0.895851769	
AC099730.1	0				
AC099753.1	0				
AC099754.1	0				
AC099778.1	24.45327789	0.70111482	0.287794323	0.003906993	0.021873844
AC099778.2	0				
AC099782.1	0				
AC099785.1	0				
AC099786.1	121.6162698	0.196464213	0.268837712	0.372759626	0.564704912
AC099786.2	675.8820795	0.437262615	0.300723934	0.068979623	0.181612001
AC099786.3	158.4901995	0.923580935	0.397673102	0.002970373	0.017752735
AC099788.1	0.032938258	0.025256633	0.462491135	0.95367378	
AC099789.1	0				
AC099791.1	0				
AC099791.2	3.103982254	0.177658833	0.444985842	0.379943577	0.571535758
AC099791.3	0				
AC099791.4	0.08418878	-0.003513422	0.46286067	0.94339197	
AC099792.1	0				
AC099794.1	0.266140062	-0.01804846	0.458895966	0.931459915	
AC099794.2	0				
AC099795.1	0.475749794	0.020848966	0.455590334	0.833686763	
AC099796.1	0				
AC099796.2	0				
AC099799.1	0				
AC099804.1	0.065876517	0.033324173	0.463266519	0.855993219	
AC099811.1	1.102174466	-0.063826458	0.45399698	0.572234083	0.734886653
AC099811.2	1.057725291	-0.092730431	0.463095355	0.386933513	0.578466401
AC099811.3	0.56200751	0.107035818	0.456222433	0.452741029	
AC099811.4	0				
AC099811.5	0.63921712	0.063997031	0.46360606	0.461510016	
AC099811.6	0				
AC099842.1	0				
AC099845.1	0.473921256	0.020902724	0.45630791	0.906996724	
AC099850.1	16.97360448	0.385113345	0.332024965	0.124209107	0.273326457
AC099850.2	1.739372272	-0.004459753	0.462805673	0.936263876	0.967237987
AC099850.3	0.194473526	-0.032978933	0.46345505	0.84193894	
AC100756.1	0				
AC100756.2	0				
AC100756.3	0				
AC100757.1	0.20978977	-0.014000983	0.460432455	0.841186753	
AC100757.2	0.392236712	0.113291521	0.477239877	0.41652505	
AC100757.3	0				
AC100763.1	0				
AC100767.1	0				
AC100767.2	0				
AC100768.1	0				
AC100770.1	0				
AC100771.1	0				
AC100774.1	0.411300641	0.112544131	0.46995487	0.342321557	
AC100775.1	0				
AC100778.1	0.045083047	0.027660101	0.462698979	0.95367378	
AC100778.2	1.235971777	3.751531273	2.530986508	0.002938243	0.017589089
AC100778.3	0.071520615	0.034003827	0.463360139	0.852844579	
AC100778.4	0				
AC100779.1	0				
AC100781.1	0				
AC100782.1	0				
AC100784.1	0				
AC100786.1	0.052907202	-0.03051381	0.463133265	0.841398523	
AC100788.1	0				
AC100788.2	0.050174915	-0.030145704	0.463089733	0.841911379	
AC100791.1	0				
AC100791.2	0				
AC100791.3	0.223286642	0.007717075	0.460106867	0.944090972	
